Date,Open,High,Low,Close,Adj Close,Volume
2008-03-10,85.550003,85.970001,84.349998,84.730003,53.522835,11854100
2008-03-11,85.709999,88.330002,85.699997,88.160004,55.689541,13477100
2008-03-12,87.500000,88.580002,86.559998,86.730003,54.786213,10956900
2008-03-13,86.000000,87.610001,85.410004,87.040001,54.982018,10964800
2008-03-14,87.510002,87.639999,84.089996,85.339996,53.908165,15842000
2008-03-17,83.470001,84.989998,82.440002,84.190002,53.181732,15926800
2008-03-18,85.110001,86.120003,84.529999,86.120003,54.400875,13429600
2008-03-19,86.139999,86.839996,81.800003,81.889999,51.728855,14797100
2008-03-20,81.279999,84.070000,80.870003,83.209999,52.562668,18373200
2008-03-24,83.379997,84.790001,82.919998,84.010002,53.068031,9971900
2008-03-25,84.269997,84.839996,83.709999,84.540001,53.402828,12123000
2008-03-26,84.620003,85.690002,84.480003,84.959999,53.668121,11674800
2008-03-27,85.320000,86.949997,84.269997,84.400002,53.314369,9148200
2008-03-28,84.889999,85.580002,83.919998,84.500000,53.377544,7522200
2008-03-31,84.949997,85.930000,84.320000,85.360001,53.920788,10192000
2008-04-01,85.080002,86.889999,84.570000,86.739998,54.792534,11069000
2008-04-02,86.650002,88.190002,85.419998,87.510002,55.278931,10681700
2008-04-03,86.910004,88.800003,86.760002,87.720001,55.411572,9823600
2008-04-04,88.029999,88.660004,87.699997,88.050003,55.620049,9750500
2008-04-07,88.650002,89.370003,88.120003,88.269997,55.759010,8328300
2008-04-08,87.900002,89.370003,87.760002,89.279999,56.397022,7393100
2008-04-09,89.510002,90.529999,89.430000,89.949997,56.820225,10708500
2008-04-10,90.190002,90.400002,88.930000,89.599998,56.599155,9119700
2008-04-11,89.029999,89.769997,88.610001,88.800003,56.093800,7441800
2008-04-14,88.800003,89.400002,88.550003,89.300003,56.409649,7182100
2008-04-15,89.699997,90.279999,89.150002,90.169998,56.959206,8401300
2008-04-16,90.330002,92.080002,90.180000,91.930000,58.070992,11915100
2008-04-17,91.199997,92.620003,91.169998,91.989998,58.108887,9127200
2008-04-18,91.760002,93.320000,91.699997,93.180000,58.860592,10182100
2008-04-21,93.150002,93.449997,92.110001,92.699997,58.557381,8558800
2008-04-22,92.489998,94.500000,92.470001,94.029999,59.397530,11475600
2008-04-23,94.250000,94.629997,93.480003,94.480003,59.681770,13022700
2008-04-24,93.879997,93.989998,91.910004,92.400002,58.367874,12930400
2008-04-25,92.660004,93.239998,91.230003,92.690002,58.551071,12739600
2008-04-28,92.800003,93.430000,92.269997,92.500000,58.431034,7163400
2008-04-29,92.610001,95.320000,92.610001,94.739998,59.846027,19505100
2008-04-30,95.059998,97.279999,95.059998,96.150002,60.736717,19536000
2008-05-01,94.860001,95.449997,93.430000,94.940002,59.972359,15253100
2008-05-02,95.529999,95.849998,94.639999,95.320000,60.212410,10309200
2008-05-05,95.330002,96.870003,95.230003,95.620003,60.401894,9059300
2008-05-06,95.089996,96.980003,95.089996,96.870003,61.191525,10892600
2008-05-07,96.760002,96.800003,95.139999,95.279999,60.187145,14912600
2008-05-08,95.500000,97.849998,95.300003,97.440002,61.551571,15074600
2008-05-09,97.500000,97.900002,96.199997,97.389999,61.519985,11310200
2008-05-12,97.199997,97.589996,96.459999,97.360001,61.501049,9374300
2008-05-13,97.419998,97.980003,96.309998,97.730003,61.734764,10634000
2008-05-14,97.980003,99.000000,97.510002,97.720001,61.728443,13401400
2008-05-15,98.480003,98.599998,97.410004,98.489998,62.631454,13434500
2008-05-16,99.019997,100.470001,98.889999,100.379997,63.833355,16302200
2008-05-19,100.620003,102.809998,100.410004,102.199997,64.990692,12910200
2008-05-20,102.760002,103.250000,102.220001,103.089996,65.556679,16271500
2008-05-21,103.250000,104.629997,102.690002,103.019997,65.512161,21994300
2008-05-22,102.849998,103.419998,101.720001,101.910004,64.806305,17384100
2008-05-23,102.120003,102.589996,100.500000,100.730003,64.055901,11484000
2008-05-27,99.949997,100.279999,98.559998,99.580002,63.324604,12823600
2008-05-28,98.860001,100.580002,98.570000,100.419998,63.858788,10504000
2008-05-29,100.040001,100.500000,98.830002,98.860001,62.866745,13167300
2008-05-30,99.129997,99.489998,98.349998,99.150002,63.051174,11884200
2008-06-02,98.820000,99.699997,97.820000,99.370003,63.191067,11651400
2008-06-03,99.040001,100.220001,97.629997,97.860001,62.230831,12689500
2008-06-04,97.180000,97.720001,95.529999,96.040001,61.073448,13750600
2008-06-05,96.400002,100.239998,96.400002,99.989998,63.585346,13919900
2008-06-06,100.610001,102.150002,98.360001,99.500000,63.273720,18575700
2008-06-09,99.949997,101.300003,99.500000,101.199997,64.354790,11535600
2008-06-10,100.570000,101.190002,97.660004,98.779999,62.815865,15472800
2008-06-11,99.550003,99.980003,98.269997,99.419998,63.222870,11541400
2008-06-12,98.870003,98.870003,97.570000,98.059998,62.358013,13285400
2008-06-13,97.449997,99.730003,97.010002,99.400002,63.210129,9358000
2008-06-16,99.510002,100.900002,99.110001,99.489998,63.267384,7555400
2008-06-17,99.800003,100.889999,99.059998,100.370003,63.826984,9164800
2008-06-18,99.930000,100.309998,97.830002,99.260002,63.121120,13018400
2008-06-19,99.559998,100.040001,96.860001,96.860001,61.594910,15344100
2008-06-20,97.320000,98.080002,96.089996,96.620003,61.442307,15029800
2008-06-23,96.029999,99.139999,96.029999,99.059998,62.993916,12180900
2008-06-24,98.580002,99.529999,98.019997,98.639999,62.726830,10485900
2008-06-25,98.809998,100.169998,97.349998,99.360001,63.184696,14182900
2008-06-26,99.129997,100.220001,97.410004,97.410004,61.944664,14626300
2008-06-27,97.330002,99.320000,97.330002,97.800003,62.192673,17074300
2008-06-30,98.300003,99.519997,97.510002,99.129997,63.038445,12341600
2008-07-01,98.260002,99.610001,97.730003,99.080002,63.006645,13429300
2008-07-02,99.099998,100.000000,97.169998,97.419998,61.951035,17580000
2008-07-03,97.790001,99.430000,97.000000,98.629997,62.720490,9401200
2008-07-07,98.110001,99.349998,95.800003,96.820000,61.569473,15276600
2008-07-08,96.059998,97.040001,94.550003,95.790001,60.914509,19460800
2008-07-09,96.290001,96.790001,93.730003,93.910004,59.718952,14296700
2008-07-10,93.739998,96.250000,92.529999,96.250000,61.206997,18101500
2008-07-11,94.959999,95.589996,91.160004,92.250000,58.663342,17382000
2008-07-14,92.610001,93.309998,91.500000,92.800003,59.013096,11684600
2008-07-15,92.239998,92.839996,89.139999,89.419998,56.863682,15262400
2008-07-16,89.339996,89.599998,86.070000,86.389999,54.936852,20202600
2008-07-17,86.139999,86.750000,83.970001,85.669998,54.479015,20537500
2008-07-18,85.930000,87.080002,85.199997,86.050003,54.720657,16142900
2008-07-21,86.570000,86.949997,85.480003,86.910004,55.267544,16626000
2008-07-22,86.519997,87.510002,85.129997,85.629997,54.453571,15075700
2008-07-23,85.750000,85.809998,82.330002,82.650002,52.558529,19102700
2008-07-24,82.660004,83.480003,81.529999,82.000000,52.145172,18960900
2008-07-25,82.050003,83.970001,81.900002,82.559998,52.501305,14425200
2008-07-28,82.860001,83.470001,82.129997,82.489998,52.456791,10965700
2008-07-29,82.620003,83.690002,81.459999,82.839996,52.679348,14088100
2008-07-30,83.110001,87.419998,82.419998,87.260002,55.490105,17320700
2008-07-31,86.160004,86.989998,84.209999,84.559998,53.773129,15131400
2008-08-01,83.980003,85.459999,83.459999,84.309998,53.614151,13089300
2008-08-04,84.059998,84.760002,82.080002,82.800003,52.653912,16513000
2008-08-05,82.550003,83.300003,80.849998,82.489998,52.456791,21963900
2008-08-06,82.379997,84.820000,82.010002,84.559998,53.773129,19538800
2008-08-07,84.820000,85.309998,83.320000,83.430000,53.054535,12616200
2008-08-08,82.870003,84.440002,81.870003,84.400002,53.671379,14089800
2008-08-11,84.599998,85.120003,83.050003,84.080002,53.467873,11412900
2008-08-12,84.839996,84.839996,83.120003,83.559998,53.137211,12681100
2008-08-13,83.419998,86.330002,83.209999,86.239998,54.841465,15342400
2008-08-14,85.860001,87.480003,85.120003,86.580002,55.057678,14385200
2008-08-15,85.440002,85.720001,83.650002,84.250000,53.981258,15663700
2008-08-18,84.690002,85.330002,82.809998,83.190002,53.302074,10383200
2008-08-19,82.750000,85.330002,82.750000,84.709999,54.275993,10872800
2008-08-20,85.320000,87.000000,84.500000,86.459999,55.397263,11681800
2008-08-21,87.250000,89.099998,87.139999,88.519997,56.717167,11225000
2008-08-22,87.680000,88.779999,87.250000,88.099998,56.448059,8574200
2008-08-25,88.580002,88.580002,85.040001,85.510002,54.788574,11343900
2008-08-26,85.800003,86.160004,84.849998,85.790001,54.967972,9351000
2008-08-27,86.730003,87.000000,85.809998,86.620003,55.499794,8227700
2008-08-28,87.320000,87.489998,85.360001,87.180000,55.858570,8859100
2008-08-29,87.620003,87.730003,86.120003,86.320000,55.307575,8090400
2008-09-02,84.489998,84.610001,83.209999,83.290001,53.366177,13432900
2008-09-03,83.099998,84.440002,82.940002,84.180000,53.936398,10758500
2008-09-04,84.139999,84.379997,80.820000,81.220001,52.039864,16527700
2008-09-05,81.000000,81.730003,79.110001,80.220001,51.399124,15548100
2008-09-08,81.339996,82.349998,79.669998,81.050003,51.930939,15451800
2008-09-09,80.199997,81.339996,78.750000,78.790001,50.482906,21150200
2008-09-10,79.650002,81.720001,79.330002,81.160004,52.001423,17746500
2008-09-11,80.480003,83.000000,79.629997,82.800003,53.052204,16350800
2008-09-12,82.900002,84.480003,82.470001,84.239998,53.974846,13390100
2008-09-15,81.160004,83.800003,80.089996,80.089996,51.315849,17357200
2008-09-16,78.839996,82.370003,77.500000,81.860001,52.449924,20753300
2008-09-17,81.000000,83.900002,79.500000,80.050003,51.290203,23254500
2008-09-18,81.360001,83.500000,78.879997,82.879997,53.103451,23377400
2008-09-19,85.559998,88.110001,83.709999,87.800003,56.255852,23962500
2008-09-22,88.220001,89.750000,86.750000,87.330002,55.954720,14625700
2008-09-23,87.160004,88.389999,84.889999,85.459999,54.756535,14616700
2008-09-24,85.739998,86.589996,84.849998,85.230003,54.609180,11233800
2008-09-25,85.099998,88.169998,85.099998,87.470001,56.044403,13789200
2008-09-26,86.000000,87.120003,84.910004,86.949997,55.711227,11869600
2008-09-29,85.019997,85.510002,77.500000,77.500000,49.656357,23971900
2008-09-30,78.849998,82.690002,78.599998,82.480003,52.847164,20128900
2008-10-01,81.510002,83.089996,78.470001,82.199997,52.667763,14632000
2008-10-02,81.500000,81.989998,78.870003,79.559998,50.976254,18821200
2008-10-03,79.959999,83.699997,79.070000,79.379997,50.860909,18840900
2008-10-06,77.639999,77.849998,72.660004,76.839996,49.233467,26033800
2008-10-07,78.019997,78.550003,72.550003,73.349998,46.997334,24464700
2008-10-08,72.129997,77.160004,70.400002,73.099998,46.837166,28049100
2008-10-09,73.750000,73.879997,64.000000,64.000000,41.006538,26965700
2008-10-10,60.500000,64.760002,55.500000,57.830002,37.053246,48207200
2008-10-13,60.169998,70.489998,59.430000,69.889999,44.780415,31001300
2008-10-14,72.680000,74.000000,65.150002,68.540001,43.915443,27089600
2008-10-15,66.480003,66.480003,58.419998,59.980000,38.430813,25129900
2008-10-16,60.660000,64.389999,55.619999,63.099998,40.429882,31798100
2008-10-17,61.549999,67.410004,59.490002,62.349998,39.949329,21723500
2008-10-20,64.099998,70.000000,64.000000,69.610001,44.601009,18288900
2008-10-21,67.639999,69.379997,65.000000,66.800003,42.800568,17534200
2008-10-22,63.889999,64.839996,60.119999,61.740002,39.558491,22243900
2008-10-23,62.880001,67.099998,60.410000,66.769997,42.781345,26944100
2008-10-24,61.009998,65.459999,60.570000,63.910000,40.948864,19774700
2008-10-27,62.580002,66.480003,60.880001,61.709999,39.539276,18276000
2008-10-28,63.720001,70.870003,61.139999,70.019997,44.863708,25094800
2008-10-29,70.220001,74.320000,69.410004,71.000000,45.491619,25863100
2008-10-30,72.110001,74.889999,70.820000,74.180000,47.529144,21848900
2008-10-31,73.860001,75.980003,72.199997,74.599998,47.798241,20506400
2008-11-03,73.440002,74.889999,72.669998,73.690002,47.215187,10465700
2008-11-04,75.419998,78.919998,74.800003,78.190002,50.098473,20119000
2008-11-05,76.730003,78.349998,74.000000,74.879997,47.977650,16408800
2008-11-06,73.879997,74.860001,69.029999,70.110001,44.921387,21394000
2008-11-07,70.809998,73.989998,70.599998,73.459999,47.067814,15931900
2008-11-10,75.220001,76.080002,72.809998,74.339996,47.631660,13283400
2008-11-11,72.629997,75.000000,71.559998,73.540001,47.119061,15789400
2008-11-12,71.980003,72.870003,67.129997,67.279999,43.108124,22447700
2008-11-13,67.660004,76.110001,65.879997,75.709999,48.509453,28513000
2008-11-14,73.940002,77.349998,69.989998,72.680000,46.971325,26612200
2008-11-17,72.099998,73.570000,70.599998,70.779999,45.743382,20960500
2008-11-18,70.980003,74.050003,70.000000,73.400002,47.436638,23618700
2008-11-19,73.139999,75.000000,70.349998,70.610001,45.633530,21997100
2008-11-20,69.129997,71.250000,64.269997,64.400002,41.620159,34193700
2008-11-21,65.459999,71.040001,64.269997,70.489998,45.555977,34759400
2008-11-24,71.660004,77.750000,70.160004,74.300003,48.018284,27518000
2008-11-25,75.190002,77.580002,74.290001,76.529999,49.459457,22015200
2008-11-26,75.860001,80.000000,75.269997,79.930000,51.656811,19665100
2008-11-28,78.250000,79.250000,76.930000,79.010002,51.062252,8647200
2008-12-01,76.500000,76.650002,72.010002,72.019997,46.544773,22692700
2008-12-02,73.739998,76.949997,73.040001,75.540001,48.819668,21058800
2008-12-03,73.699997,75.230003,73.000000,74.739998,48.302643,22581800
2008-12-04,73.440002,74.949997,70.510002,71.760002,46.376755,21416300
2008-12-05,70.849998,75.269997,68.220001,74.419998,48.095829,22882300
2008-12-08,76.029999,79.279999,75.879997,78.089996,50.467686,21955800
2008-12-09,77.279999,78.589996,75.220001,75.559998,48.832596,19682700
2008-12-10,76.800003,79.400002,76.430000,78.440002,50.693874,17651800
2008-12-11,79.010002,81.919998,78.699997,79.459999,51.353065,20550500
2008-12-12,77.120003,80.589996,76.720001,79.000000,51.055767,17806400
2008-12-15,80.190002,80.610001,77.070000,78.209999,50.545223,16509100
2008-12-16,78.949997,80.059998,77.959999,79.010002,51.062252,23253700
2008-12-17,78.449997,79.000000,76.500000,76.820000,49.646885,20739500
2008-12-18,76.500000,76.739998,72.230003,73.029999,47.197525,21474100
2008-12-19,73.570000,74.650002,70.839996,70.849998,45.788631,31349800
2008-12-22,71.599998,72.000000,68.559998,69.389999,44.845070,16863100
2008-12-23,70.099998,70.790001,68.849998,69.199997,44.722267,14150500
2008-12-24,68.790001,69.989998,68.379997,69.620003,44.993710,3717800
2008-12-26,69.919998,70.589996,69.459999,70.349998,45.465500,6761900
2008-12-29,71.250000,71.730003,70.410004,71.550003,46.241020,8994900
2008-12-30,71.500000,73.489998,71.250000,73.379997,47.423706,10002700
2008-12-31,72.900002,74.629997,72.900002,73.970001,47.805016,9964300
2009-01-02,74.230003,77.300003,73.580002,76.519997,49.452999,13695900
2009-01-05,76.160004,78.370003,75.739998,76.660004,49.543499,16954500
2009-01-06,77.559998,78.449997,76.330002,77.349998,49.989433,15894500
2009-01-07,76.410004,77.070000,73.330002,73.959999,47.798546,12804300
2009-01-08,73.610001,74.839996,73.220001,74.239998,47.979511,11397200
2009-01-09,73.879997,74.000000,72.199997,72.820000,47.061802,14182600
2009-01-12,72.230003,72.610001,70.440002,70.820000,45.769234,14195500
2009-01-13,70.580002,72.699997,70.580002,71.820000,46.415524,14378800
2009-01-14,70.809998,71.180000,68.830002,69.690002,45.038967,15142400
2009-01-15,69.699997,71.250000,68.250000,70.769997,45.736935,19293100
2009-01-16,72.080002,72.940002,70.379997,71.739998,46.363808,15594800
2009-01-20,70.930000,72.199997,68.000000,68.309998,44.147087,16084200
2009-01-21,68.430000,71.489998,68.410004,71.230003,46.034214,15889900
2009-01-22,69.919998,70.970001,68.279999,69.949997,45.206974,14320100
2009-01-23,68.400002,71.110001,68.180000,70.820000,45.769234,13422100
2009-01-26,71.430000,72.389999,70.129997,71.290001,46.073009,14023100
2009-01-27,71.279999,72.629997,70.820000,72.089996,46.590023,13632700
2009-01-28,72.989998,74.019997,71.959999,73.790001,47.688690,14649100
2009-01-29,72.510002,72.690002,70.610001,70.620003,45.639996,15780500
2009-01-30,72.300003,72.699997,70.180000,70.519997,45.575352,17880000
2009-02-02,69.519997,70.849998,69.120003,70.290001,45.426716,12445000
2009-02-03,70.570000,71.790001,69.940002,71.639999,46.299202,12509600
2009-02-04,72.290001,72.930000,71.010002,71.599998,46.273346,12058000
2009-02-05,71.480003,73.419998,70.970001,73.250000,47.339687,14933800
2009-02-06,72.580002,75.000000,72.290001,74.900002,48.406059,13345400
2009-02-09,74.410004,75.559998,73.589996,74.419998,48.095829,14894400
2009-02-10,74.360001,75.239998,70.559998,71.120003,45.963131,20150600
2009-02-11,71.470001,72.099998,70.279999,71.260002,46.053600,15533700
2009-02-12,69.949997,70.059998,67.940002,69.860001,45.564438,17237200
2009-02-13,69.709999,70.739998,63.000000,69.730003,45.479641,10852400
2009-02-17,67.230003,67.930000,66.110001,66.180000,43.164238,18834600
2009-02-18,66.489998,67.199997,65.599998,66.120003,43.125114,12564000
2009-02-19,65.989998,67.709999,65.989998,66.680000,43.490360,10164600
2009-02-20,65.480003,66.209999,63.730000,65.070000,42.440285,19885500
2009-02-23,65.989998,66.860001,62.570000,62.939999,41.051037,18809700
2009-02-24,63.270000,65.830002,62.580002,65.279999,42.577255,19231300
2009-02-25,65.300003,65.620003,63.259998,63.500000,41.416294,26680400
2009-02-26,64.360001,65.290001,62.930000,63.169998,41.201046,15711000
2009-02-27,61.910000,62.759998,60.570000,60.709999,39.596581,20502100
2009-03-02,59.369999,60.189999,57.599998,57.619999,37.581203,19315900
2009-03-03,58.480000,59.169998,57.369999,57.730000,37.652935,19266800
2009-03-04,59.060001,60.439999,58.849998,59.279999,38.663902,19092400
2009-03-05,58.060001,58.259998,56.119999,56.459999,36.824612,22266000
2009-03-06,57.529999,59.360001,56.470001,58.270000,38.005150,22099300
2009-03-09,57.630001,59.590000,57.509998,58.279999,38.011669,17666400
2009-03-10,59.889999,61.779999,59.279999,61.779999,40.294460,21943900
2009-03-11,61.099998,62.799999,60.340000,61.220001,39.929214,15360800
2009-03-12,61.709999,63.509998,61.139999,63.400002,41.351070,15602800
2009-03-13,63.880001,63.980000,62.099998,62.910000,41.031467,14355400
2009-03-16,61.660000,64.199997,61.660000,62.939999,41.051037,13272000
2009-03-17,63.110001,65.339996,62.430000,65.309998,42.596806,14726900
2009-03-18,64.699997,66.980003,63.959999,66.589996,43.431667,17843100
2009-03-19,68.250000,69.199997,66.830002,67.129997,43.783863,17221600
2009-03-20,67.540001,67.980003,64.269997,64.709999,42.205479,23811700
2009-03-23,65.910004,69.180000,65.750000,69.150002,45.101345,20321200
2009-03-24,68.239998,69.989998,68.209999,68.970001,44.983959,15391900
2009-03-25,69.349998,70.180000,67.839996,69.699997,45.460079,16723400
2009-03-26,70.589996,70.919998,69.160004,70.169998,45.766632,15904600
2009-03-27,69.080002,69.589996,68.500000,68.900002,44.938301,12842400
2009-03-30,67.540001,67.889999,65.959999,66.800003,43.568626,14304800
2009-03-31,67.440002,68.529999,66.779999,67.239998,43.855621,18691400
2009-04-01,66.000000,68.699997,65.830002,68.300003,44.546967,14299000
2009-04-02,70.000000,71.290001,69.510002,70.309998,45.857944,18069100
2009-04-03,69.900002,70.919998,69.419998,70.480003,45.968822,11574700
2009-04-06,69.739998,70.050003,68.669998,69.889999,45.584019,10430600
2009-04-07,69.059998,69.169998,67.919998,68.400002,44.612190,11086000
2009-04-08,67.730003,69.089996,67.410004,68.480003,44.664371,11238900
2009-04-09,69.559998,69.860001,68.519997,69.230003,45.153549,11057900
2009-04-13,67.449997,68.160004,66.519997,67.980003,44.338264,12614700
2009-04-14,66.879997,67.370003,66.040001,66.580002,43.425144,12971500
2009-04-15,66.430000,66.949997,65.589996,66.699997,43.503414,11219200
2009-04-16,67.150002,67.160004,65.110001,65.930000,43.001190,11959400
2009-04-17,66.419998,66.739998,65.730003,66.010002,43.053371,12660500
2009-04-20,65.300003,65.400002,63.740002,63.869999,41.657608,11753300
2009-04-21,63.549999,64.959999,63.060001,64.879997,42.316349,12569800
2009-04-22,64.330002,64.870003,63.549999,63.750000,41.579334,11932800
2009-04-23,64.440002,65.730003,64.000000,65.529999,42.740303,12370800
2009-04-24,66.239998,67.339996,66.010002,66.599998,43.438190,12615100
2009-04-27,65.320000,66.040001,64.830002,65.410004,42.662037,12303400
2009-04-28,64.800003,66.940002,64.620003,65.989998,43.040318,9261500
2009-04-29,66.599998,67.709999,66.089996,67.559998,44.064312,11666100
2009-04-30,68.000000,68.000000,65.300003,66.099998,43.112072,14107700
2009-05-01,66.059998,67.070000,65.370003,66.870003,43.614288,12003200
2009-05-04,67.339996,68.209999,66.279999,66.680000,43.490360,15224400
2009-05-05,66.760002,66.959999,65.389999,65.750000,42.883804,12678800
2009-05-06,66.489998,68.349998,66.400002,68.110001,44.423069,14107200
2009-05-07,68.620003,69.000000,67.480003,67.980003,44.338264,12338700
2009-05-08,68.589996,70.940002,68.589996,70.379997,45.903584,13931400
2009-05-11,69.290001,69.300003,67.730003,68.000000,44.351299,13520700
2009-05-12,68.820000,69.559998,68.019997,69.190002,45.127438,11313500
2009-05-13,68.190002,69.000000,67.580002,68.099998,44.416527,12437000
2009-05-14,67.660004,68.430000,67.300003,67.849998,44.253460,10051900
2009-05-15,66.919998,67.000000,65.500000,65.879997,43.384190,12322900
2009-05-18,66.639999,66.680000,65.680000,66.029999,43.482986,13480100
2009-05-19,65.980003,66.250000,65.660004,65.860001,43.371029,14223600
2009-05-20,66.400002,66.879997,65.050003,65.209999,42.942986,17617900
2009-05-21,64.529999,64.900002,63.849998,64.470001,42.455673,12463000
2009-05-22,64.750000,65.769997,64.360001,64.440002,42.435909,8779000
2009-05-26,63.810001,65.660004,63.570000,65.660004,43.239334,12018200
2009-05-27,65.690002,66.239998,64.389999,64.570000,42.521519,12209300
2009-05-28,65.050003,66.349998,64.260002,65.809998,43.338097,12182800
2009-05-29,66.550003,66.940002,65.900002,66.669998,43.904438,12171400
2009-06-01,67.800003,69.669998,67.440002,69.209999,45.577129,14222500
2009-06-02,69.099998,69.739998,68.820000,69.349998,45.669312,10311000
2009-06-03,68.730003,68.989998,67.250000,68.260002,44.951519,14907700
2009-06-04,68.970001,69.849998,68.480003,69.790001,45.959076,11298900
2009-06-05,69.940002,70.589996,68.879997,69.370003,45.682480,11204400
2009-06-08,69.000000,69.980003,68.629997,69.580002,45.820778,9557700
2009-06-09,70.059998,70.620003,69.489998,70.190002,46.222492,10021900
2009-06-10,71.000000,71.500000,69.449997,70.220001,46.242241,14356300
2009-06-11,70.360001,72.500000,70.190002,71.900002,47.348572,14600000
2009-06-12,71.190002,72.750000,70.690002,72.669998,47.855640,13931600
2009-06-15,71.959999,71.959999,70.360001,71.080002,46.808571,13317100
2009-06-16,71.699997,71.720001,69.830002,69.879997,46.018330,11267000
