Date,Open,High,Low,Close,Adj Close,Volume
2009-03-16,216.080002,228.320007,213.440002,226.000000,226.000000,3633500
2009-03-17,228.960007,239.119995,227.600006,235.520004,235.520004,3703400
2009-03-18,234.960007,239.360001,225.679993,236.880005,236.880005,3313200
2009-03-19,246.000000,248.240005,240.559998,242.880005,242.880005,4430400
2009-03-20,243.039993,249.199997,242.080002,246.080002,246.080002,2887400
2009-03-23,245.360001,255.520004,244.399994,254.240005,254.240005,2953100
2009-03-24,249.119995,255.520004,247.919998,252.880005,252.880005,2198200
2009-03-25,248.000000,256.000000,245.279999,249.679993,249.679993,3255900
2009-03-26,256.720001,257.279999,251.360001,256.160004,256.160004,2448200
2009-03-27,248.080002,249.039993,244.320007,246.000000,246.000000,1896600
2009-03-30,237.759995,238.720001,227.679993,229.600006,229.600006,2715300
2009-03-31,229.440002,235.919998,226.080002,232.399994,232.399994,1942700
2009-04-01,225.279999,229.520004,223.679993,228.639999,228.639999,2329900
2009-04-02,245.919998,249.839996,242.800003,247.839996,247.839996,3290500
2009-04-03,245.759995,248.800003,241.279999,247.440002,247.440002,1961900
2009-04-06,239.600006,245.759995,235.919998,241.839996,241.839996,2210600
2009-04-07,234.240005,236.720001,231.039993,231.520004,231.520004,1319800
2009-04-08,228.240005,242.240005,226.559998,235.919998,235.919998,2499700
2009-04-09,245.360001,246.399994,239.360001,245.520004,245.520004,1494000
2009-04-13,232.800003,244.559998,232.080002,237.440002,237.440002,2160000
2009-04-14,237.520004,241.360001,228.559998,233.679993,233.679993,1504700
2009-04-15,234.320007,236.800003,230.960007,234.479996,234.479996,2152500
2009-04-16,235.759995,236.320007,231.440002,234.320007,234.320007,1431500
2009-04-17,238.240005,238.320007,233.839996,235.600006,235.600006,1703700
2009-04-20,221.759995,222.800003,216.559998,217.759995,217.759995,3292900
2009-04-21,210.399994,221.039993,210.240005,218.639999,218.639999,1447000
2009-04-22,217.360001,220.160004,214.639999,218.720001,218.720001,2103400
2009-04-23,222.000000,223.119995,217.679993,223.039993,223.039993,1423200
2009-04-24,230.000000,232.000000,227.839996,231.199997,231.199997,2014400
2009-04-27,217.119995,229.279999,216.880005,224.639999,224.639999,2148900
2009-04-28,219.119995,224.720001,219.039993,222.800003,222.800003,1281000
2009-04-29,226.800003,230.399994,225.759995,228.479996,228.479996,1467300
2009-04-30,226.479996,230.800003,225.839996,229.039993,229.039993,1427000
2009-05-01,232.800003,240.479996,232.160004,236.960007,236.960007,1915000
2009-05-04,239.679993,244.639999,239.440002,244.479996,244.479996,1743500
2009-05-05,243.119995,244.479996,239.919998,241.199997,241.199997,1295300
2009-05-06,247.919998,252.399994,245.839996,251.440002,251.440002,2059700
2009-05-07,260.559998,261.440002,248.479996,251.919998,251.919998,2094800
2009-05-08,258.160004,261.920013,255.520004,259.920013,259.920013,1516000
2009-05-11,257.839996,260.799988,255.600006,258.320007,258.320007,1330500
2009-05-12,263.279999,263.679993,258.399994,261.040009,261.040009,1361500
2009-05-13,260.559998,265.359985,255.520004,257.519989,257.519989,2325800
2009-05-14,255.839996,262.079987,253.919998,259.200012,259.200012,1511100
2009-05-15,256.000000,259.359985,248.639999,250.399994,250.399994,1690600
2009-05-18,256.959991,262.399994,256.000000,261.679993,261.679993,1515800
2009-05-19,262.559998,264.559998,258.079987,262.320007,262.320007,1252000
2009-05-20,268.320007,272.640015,267.760010,270.959991,270.959991,1959800
2009-05-21,265.359985,269.279999,262.480011,267.040009,267.040009,1254600
2009-05-22,267.839996,270.320007,264.959991,269.600006,269.600006,997100
2009-05-26,262.079987,273.600006,261.600006,272.880005,272.880005,1491600
2009-05-27,276.720001,279.519989,272.720001,276.640015,276.640015,1532300
2009-05-28,279.760010,286.640015,278.799988,282.720001,282.720001,2200700
2009-05-29,290.480011,291.359985,285.519989,291.200012,291.200012,2065500
2009-06-01,295.920013,300.720001,294.239990,299.440002,299.440002,1496900
2009-06-02,297.040009,302.320007,295.600006,300.880005,300.880005,1397800
2009-06-03,297.679993,298.079987,284.480011,290.000000,290.000000,2582400
2009-06-04,297.440002,304.799988,295.600006,301.519989,301.519989,1820200
2009-06-05,301.600006,304.160004,295.839996,299.200012,299.200012,1525500
2009-06-08,299.040009,301.760010,296.799988,300.320007,300.320007,1266600
2009-06-09,304.559998,306.880005,301.440002,305.519989,305.519989,904700
2009-06-10,310.480011,313.679993,308.480011,311.760010,311.760010,1709800
2009-06-11,315.440002,320.000000,314.480011,317.440002,317.440002,1518800
2009-06-12,313.600006,317.040009,312.559998,315.440002,315.440002,1580700
2009-06-15,312.239990,312.320007,304.399994,308.160004,308.160004,2094300
2009-06-16,315.519989,316.079987,305.279999,308.079987,308.079987,1518600
